source_url	title	author	book_journal	pub_date	pub_place	publisher	enumcron	pages_orig	pages_digital	new digital range	page_count	added	updated	item_type	source_id		side notes (poetry, couldn't find article, item unavailable, original pages differentiate)
https://hdl.handle.net/2027/hvd.32044086720679	Linguistics and Versification	Hammond, Eleanor C	Chaucer : a bibliographical manual	1908	New York 	The Macmillan company		464-509	484-529	correct	46	2018-01-23 14:42:48	2021-08-05 09:54:14	Excerpt	hvd.32044086720679		
https://hdl.handle.net/2027/coo.31924057531109	Literature and the Living Voice	Yeats, W. B.	The contemporary review	1906	London	A. Strahan	v.90 1906	472-482	482-492	correct	11	2018-01-23 14:32:48	2021-08-05 09:51:22	Article	coo.31924057531109		
https://hdl.handle.net/2027/mdp.39015060429332	Longfellow and the Hexameter	Campbell, T. M.	Modern language notes.	1908	Baltimore	Johns Hopkins Press [etc.]	v.23 1908	96	150	correct	1	2018-01-23 14:47:55	2023-08-08 12:36:45	Article	mdp.39015060429332		
https://hdl.handle.net/2027/chi.19606141	The Lost Art of Blank Verse	Moore, Charles L.	The Dial	1902	Chicago	Jansen, McClurg	v.33 Jul-Dec 1902	317-319	331-333	correct	3	2018-01-23 14:32:23	2021-08-05 09:51:19	Article	chi.19606141		
https://hdl.handle.net/2027/hvd.32044010495000	Lydgate's Meter	Schick, J., ed.	Lydgate's Temple of glas	1891	London	Early English Text Society by K. Paul, Trench, Tr√ºbner	Extra Series, no. 60	liv-lxiii	68-77	66-75	10	2018-01-23 14:44:07	2023-04-25 14:35:03	Excerpt	hvd.32044010495000		
https://hdl.handle.net/2027/hvd.32044024285587	Lydgate's Metre	Locock, Katharine B.	The pilgrimage of the life of man, 	1904	London	Early English text society by K. Paul, Trench, Tr√ºbner & co., limited	Extra Series, no. 92	xxxi-xl	39-48	correct	10	2018-01-23 14:43:40	2021-08-05 09:54:12	Excerpt	hvd.32044024285587		
https://hdl.handle.net/2027/njp.32101076201175	Marlowe's Versification and Style	Brooke, Tucker.	Studies in philology.	1922	Chapel Hill, N.C.	University of North Carolina Press	vol. 19 (1922)	186-205	196-215	correct	20	2018-01-23 14:56:08	2021-08-05 09:51:53	Article	njp.32101076201175		
https://hdl.handle.net/2027/uva.x030453236	Measurement of Rhythmic Unit-Groups at Different Tempos	Stetson, R. H., and T. E. Tuthill	Psychological monographs.	1923	Washington	American Psychological Association	v.32 no. 3	41-51	53-63	correct	11	2021-01-20 11:59:26	2023-07-21 01:58:46	Article	uva.x030453236		
https://hdl.handle.net/2027/mdp.39015043572661	The Mental Side of Metrical Form	Alden, Raymond Macdonald	The Modern language review.	1914	London	Modern Humanities Research Association	v.9 1914	297-308	311-322	correct	12	2018-01-23 14:49:38	2021-08-05 09:51:43	Article	mdp.39015043572661		
https://hdl.handle.net/2027/uc1.b2905409	Meter in Anglo-American Free Verse	Hills, E. C.	University of California chronicle.	1924	[Berkeley, Calif.	University of California Press	v.26	299-310	341-352	correct	12	2021-01-14 15:54:23	2021-08-05 09:52:14	Article	uc1.b2905409		
https://hdl.handle.net/2027/mdp.39015060429555	The Meter of Evangeline	Steele, R. B.	Modern language notes.	1894	Baltimore	Johns Hopkins Press [etc.]	v.9 1894	207-209	221-223	correct	3	2018-01-23 14:47:43	2021-08-05 09:51:39	Article	mdp.39015060429555		
https://hdl.handle.net/2027/mdp.39015060429498	A Method of Teaching Metrics	Morton, Edward P.	Modern language notes.	1900	Baltimore	Johns Hopkins Press [etc.]	v.15 1900	97-101	123-127	121-126	5	2018-01-23 14:47:46	2021-08-05 09:51:39	Article	mdp.39015060429498		
https://hdl.handle.net/2027/mdp.39015008601109	Metre	Macaulay, G.	The English works of John Gower. 	1900	London	K. Paul, Trench, TruÃàbner & co., ltd. 	Extra Series, no. 81	cxx-cxxvii	122-129	correct	8	2018-01-23 14:53:39	2021-08-05 09:54:17	Excerpt	mdp.39015008601109		
https://hdl.handle.net/2027/nyp.33433074853965	Metre.	Hall, Joseph, ed.	King Horn; a middle-English romance,	1901	Oxford	Clarence Press		xlv-l	51-56	correct	6	2018-01-23 15:05:28	2021-08-05 09:54:27	Excerpt	nyp.33433074853965		
https://hdl.handle.net/2027/njp.32101068158847	The Metre of Henry VIII	Roderick, R.	The canons of criticism and glossary : being a supplement to Mr. Warburton's edition of Shakespear.  Collected from the notes in that celebrated work and proper to be bound up with it	1758	London 	C. Bathurst		223-228	267-272	correct	6	2018-01-23 14:57:40	2021-08-05 09:54:22	Excerpt	njp.32101068158847		
https://hdl.handle.net/2027/hvd.hnlia3	The Metre of the Poem	Morris, Richard, ed.	The story of Genesis and Exodus, an early English song, about A.D. 1250.	1865	London	Early English Text Society, by Tr√ºbner & Co.	Extra Series, no. 7	xxxvii-xl	43-46	correct	4	2018-01-23 14:40:06	2023-04-25 11:06:18	Excerpt	hvd.hnlia3		
https://hdl.handle.net/2027/loc.ark:/13960/t3gx4tr12	Metre, Style, and Form	Gummere, Francis B., ed.	Old English ballads, selected and ed. 	1894	Boston	Ginn & company		303-9	403-409	correct	7	2018-01-23 14:45:43	2021-08-05 09:54:16	Excerpt	loc.ark:/13960/t3gx4tr12		
https://hdl.handle.net/2027/hvd.tz1l4c	Metrical Analysis of the Pali Iti-vuttaka, a Collection of Discourses of Buddha	Moore, Justin H	Journal of the American Oriental Society.	1907	New Haven [etc.]	American Oriental Society.	v.28:2 (1907)	317-330	129-142	correct	14	2018-01-23 14:37:18	2023-04-25 10:47:04	Article	hvd.tz1l4c		
https://hdl.handle.net/2027/mdp.39015060430108	Metrical Form of the Epic, as Discussed by Sixteenth- Century Critics	Williams, Ralph C	Modern language notes.	1921	Baltimore	Johns Hopkins Press [etc.]	v.36 1921	449-57	523-531	correct	9	2018-01-23 14:47:39	2021-08-05 09:51:38	Article	mdp.39015060430108		
https://hdl.handle.net/2027/hvd.tz1l4w	The Metrical Form of the Songs of Degrees	Foote, T. C	Journal of the American Oriental Society.	1906	New Haven [etc.]	American Oriental Society.	v.27:1 (1906)	108-122	120-134	correct	15	2018-01-23 14:37:18	2021-08-05 09:51:23	Article	hvd.tz1l4w		
https://hdl.handle.net/2027/njp.32101010945226	The Metrical Forms Used by Certain Victorian Poets	Fletcher, Robert H.	The Journal of English and Germanic philology.	1908	Evanston, Ill.	Journal Pub. Co.	vol. 7 (1907/08)	87-91	101-105	correct	5	2018-01-23 14:59:29	2021-08-05 09:52:03	Article	njp.32101010945226		
https://hdl.handle.net/2027/mdp.39015031048211	Metrical Freedom and the Contemporary Poet	Ficke, Arthur D.	The Dial	1915	Chicago	Jansen, McClurg	v.58 1915	11-13	25-27	correct	3	2018-01-23 14:50:21	2021-08-05 09:51:44	Article	mdp.39015031048211		
https://hdl.handle.net/2027/njp.32101077276523	The Metrical Psalms and 'The Court of Venus	Stopes, Mrs. Charlotte C.	The Athenaeum.	1899	London	J. Lection	1899, pt.1 (Jan-June)	784-86	560-562	correct	3	2018-01-23 14:55:26	2021-08-05 09:51:47	Article	njp.32101077276523		
https://hdl.handle.net/2027/njp.32101076782703	Metrical Romances, 1200-1500, I.	Ker, W. P.	The Cambridge history of English literature, 	1920	Cambridge	University press	v. 1	277-300	299-322	correct	24	2018-01-23 14:55:35	2021-08-05 09:54:24	Excerpt	njp.32101076782703		
https://hdl.handle.net/2027/hvd.32044050831999	Metrical Tests Applied to Shakespeare	Fleay, F[rederick] G[ard].	Shakespeare; the man and the book: being a collection of occasional papers on the bard and his writings. the man and the book: being a collection of occasional papers on the bard and his writings.	1877	London 	Trübner & co., printed by J. Allen, Birmingham	v.2	50-141	68-159	correct	92	2018-01-23 14:43:17	2021-08-05 09:54:13	Excerpt	hvd.32044050831999		
https://hdl.handle.net/2027/mdp.39015012330885	Metrical Tests [retitled "The Stopped-Line Test."]	Furnivall, F. J.	The Leopold Shakespeare. The poet's works in chronological order, from the text of Professor Delius. With The two noble kinsmen, and Edward III, and an introd.	1883	London	Cassell, Peter, Galpin		xix-xxii	31-34	correct	4	2018-01-23 14:53:00	2021-08-05 09:54:18	Excerpt	mdp.39015012330885		
https://hdl.handle.net/2027/uc1.b3546679	Metrum	Gray, Thomas	The works of Thomas Gray in prose and verse 	1885	New York 	A. C. Armstrong	v. 1	323-409	357-443	correct	87	2018-01-23 15:10:10	2021-08-05 09:54:30	Excerpt	uc1.b3546679		
https://hdl.handle.net/2027/njp.32101075673481	The Middle English Metrical Romance 'Le Morte Arthur' (Harleian MS 2252): Its Sources and Its Relation to Sir Thomas Malory's 'Morte D'Arthur.'	Bruce, J. Douglas.	Anglia.	1901	Halle a/S	M. Niemeyer	Bd.23 (1901)	67-100	83-116	correct	34	2018-01-23 14:56:23	2021-08-05 09:51:57	Article	njp.32101075673481		
https://hdl.handle.net/2027/mdp.39015020441104	Miltoniana	Lloyd, W. Watkiss.	Notes and queries.	1891	London [etc.]	Oxford University Press [etc.]	ser.7 v.12 1891 Jul-Dec	5	17	correct	1	2018-01-23 14:52:15	2021-08-05 09:51:44	Article	mdp.39015020441104		
https://hdl.handle.net/2027/coo.31924106553286	Miltonic Elision	Bridges, Robert.	The Athenaeum.	1904	London	British Periodicals Ltd., [etc.	1904:Jan.-June	83-84, 113-114, 147-148	97-98, 127-128, 161-162 	correct	6	2018-01-23 14:32:31	2021-08-05 09:51:19	Article	coo.31924106553286		
https://hdl.handle.net/2027/njp.32101076472792	Milton's Heroic Line Viewed from an Historical Viewpoint	Thomas, Walter.	The Modern language review.	1907	Belfast	Modern Humanities Research Association	vol.2 (1906-07)	289-315	305-331	correct	27	2018-01-23 14:55:50	2021-08-05 09:51:50	Article	njp.32101076472792		
https://hdl.handle.net/2027/mdp.39015043572372	Milton's Heroic Line Viewed from an Historical Viewpoint	Thomas, Walter.	The Modern language review.	1908	London	Modern Humanities Research Association	v.3 1907-1908	232-56	246-270	correct	25	2018-01-23 14:49:39	2021-08-05 09:51:43	Article	mdp.39015043572372		
https://hdl.handle.net/2027/hvd.32044050827351	Milton's prosody	Bridges, Robert	Milton's prosody	1901	London	Oxford		1-112	11-124	13-124	114	2018-01-23 14:43:17	2023-04-25 14:20:13	Excerpt	hvd.32044050827351		
https://hdl.handle.net/2027/mdp.39015063944592	Milton's Versification and His Place in the History of English Verse	Masson, David.	The poetical works; 	1882	London	Macmillan	v.3	206-32	218-244	correct	27	2018-01-23 14:47:21	2021-08-05 09:54:20	Excerpt	mdp.39015063944592		
https://hdl.handle.net/2027/njp.32101063578650	Miss Lowell's Discovery: Polyphonic Prose	Fletcher, John Gould	Poetry.	1915	Chicago	Harriet Monroe	vol.6 (1915)	32-36	52-56	correct	5	2018-01-23 14:58:43	2021-08-05 09:52:01	Article	njp.32101063578650		
https://hdl.handle.net/2027/njp.32101076433125	Morals of the Rhyming Dictionary	Richardson, Charles F	The Yale review.	1913	[New Haven, Conn.]	Yale University	n.s.,v.2 (Oct 1912-July 1913)	269-81	283-295	correct	13	2018-01-23 14:55:56	2021-08-05 09:51:51	Article	njp.32101076433125		
https://hdl.handle.net/2027/mdp.39015048893252	The Most Fundamental Differentia of Poetry and Prose	Scott, Fred N	Publications of the Modern Language Association of America.	1904	New York, N.Y. [etc.]	Modern Language Association of America.	v.19 1904	250-69	302-321	correct	20	2018-01-23 14:49:28	2021-08-05 09:51:42	Article	mdp.39015048893252		
https://hdl.handle.net/2027/coo.31924065856167	Mr. Alexander J. Ellis's Remarks on Mr. Mayor's Two Papers on Rhythm	Ellis, Alexander J.	Transactions of the Philological Society	1876	Oxford [etc.]	Society by B. Blackwell	1875-1876	435-449	445-459	correct	15	2021-08-05 09:51:21	2021-08-05 09:51:21	Article	coo.31924065856167		
https://hdl.handle.net/2027/njp.32101075716934	Mr. Russell's Prosody	Jones, Llewellyn	The Freeman.	1922	New York	Freeman	vol.5 (1922)	593	611	correct	1	2021-08-05 09:51:56	2021-08-05 09:51:56	Article	njp.32101075716934		
https://hdl.handle.net/2027/coo.31924057525606	Mr. Swinburne as a Master of Metre	[none]	The spectator	1909	London	F.C. Westley	v.102 1909	605-606	621-622	correct	2	2018-01-23 14:32:55	2021-08-05 09:51:22	Article	coo.31924057525606		
https://hdl.handle.net/2027/coo.31924062186204	Musical Accent and Double Alliteration in the Edda	Lotspeich, C. M	Modern philology.	1909	[Chicago]	University of Chicago Press.	v.6 1908/09	375-384	391-400	correct	10	2018-01-23 14:32:47	2021-08-05 09:51:22	Article	coo.31924062186204		
https://hdl.handle.net/2027/uc1.b3385173	The Musical Foundations of Verse	Sapir, Edward.	The Journal of English and Germanic philology.	1921	Evanston, Ill.	Journal Pub. Co.	v. 20 1921	213-28	229-244	correct	16	2018-01-23 15:10:27	2021-08-05 09:52:10	Article	uc1.b3385173		
https://hdl.handle.net/2027/mdp.39015059402357	Music and Metrics: A Reconsideration	Croll, Morris W.	Studies in philology.	1923	Chapel Hill [etc.]	University of North Carolina Press [etc.]	v.20	388-94	412-418	correct	7	2021-01-20 11:59:24	2023-07-21 02:02:34	Article	mdp.39015059402357		
https://hdl.handle.net/2027/njp.32101075672624	The Music of Language, as Illustrated in Shakespeare's Venus and Adonis	Bengough, S. E.	Poet lore.	1892	Washington		vol.4 (1892)	562-67	584-589	correct	6	2018-01-23 14:56:29	2021-08-05 09:51:59	Article	njp.32101075672624		
https://hdl.handle.net/2027/hvd.ah3kfk	A National Form of Verse the Natural Unit of Thought	Lawton, William Cranston	Transactions of the American Philological Association	1890	Boston [etc.]	Ginn & Co. [etc.]	v.26 (1890)	xxvi-xxvii	188-189	192-193	2	2018-01-23 14:41:14	2021-08-05 09:51:26	Article	hvd.ah3kfk		
https://hdl.handle.net/2027/njp.32101076795333	The Nature of Verse.	Scripture, Edward Wheeler	The British journal of psychology.	1921	London	Cambridge University Press	vol. 11 (1920/21)	225-35	241-253	correct	13	2018-01-23 14:55:35	2021-08-05 09:51:48	Article	njp.32101076795333		
https://hdl.handle.net/2027/njp.32101023869397	The New and the Old Metric	Radin, Max	The Classical journal.	1914	Gainesville, Fla., etc.	Classical Association of the Middle West and South, etc.]	vol.9 (1913-14)	400-401	408-409	correct	2	2021-08-05 09:52:02	2021-08-05 09:52:02	Article	njp.32101023869397		
https://hdl.handle.net/2027/uc1.$b312189	A New Study of English Poetry, II: Poetry and Rhythm	Newbolt, Henry.	A new study of English poetry, 	1919	New York	Dutton		26-51	40-65	correct	26	2018-01-23 15:12:31	2023-03-02 13:50:13	Excerpt	uc1.$b312189		
https://hdl.handle.net/2027/njp.32101007684614	A New Study of English Poetry, II: Poetry and Rhythm	Newbolt, Henry.	The English review.	1912	London	s.n.	vol.10 (1911/12)	657-72	675-690	681-696	16	2018-01-23 14:59:31	2021-08-05 09:52:03	Article	njp.32101007684614		
https://hdl.handle.net/2027/hvd.32044092624352	New Verse and New Prose	Patterson, William Morrison.	The North American review.	1918	Boston	O. Everett	v.207:pt.1 (1918)	257-67	275-285	correct	11	2018-01-23 14:42:36	2023-04-25 13:23:07	Article	hvd.32044092624352		
https://hdl.handle.net/2027/uva.x000240890	Note BB: The Date of Macbeth: Metrical Tests	Bradley, A. C.	Shakespearean tragedy; lectures on Hamlet, Othello, King Lear, Macbeth,	1904	London	Macmillan and co., limited		470-480	486-496	correct	11	2018-01-23 15:16:28	2021-08-05 09:54:32	Excerpt	uva.x000240890		
https://hdl.handle.net/2027/nyp.33433067294433	Note on Horatian Metres	Herbert, William (Dean of Manchester)	Works ... 	1842	London		v. 2	79-90	89-100	correct	12	2018-01-23 15:08:46	2021-08-05 09:54:27	Excerpt	nyp.33433067294433		
https://hdl.handle.net/2027/nyp.33433067294433	Note on Pindaric Metre	Herbert, William (Dean of Manchester)	Works ... 	1842	London		v. 2	377-80	387-390	correct	4	2021-08-05 09:54:27	2021-08-05 09:54:27	Excerpt	nyp.33433067294433		
https://hdl.handle.net/2027/coo.31924007186517	A Note on Poetry in Prose	Aldington, Richard.	The Chapbook.	1922	New York	Kraus Reprint Corp.	no.13-30 1920-1922	16-24	302-310	correct	9	2018-01-23 14:34:12	2021-08-05 09:51:23	Article	coo.31924007186517		
https://hdl.handle.net/2027/njp.32101047468002	A Note on So-Called Classical Metres in Elizabethan Verse	McKerrow, R. B.	The Modern language quarterly.	1902	London	David Nutt	vol.5 (1902)	148-49	172-173	correct	2	2021-08-05 09:52:02	2021-08-05 09:52:02	Article	njp.32101047468002		
https://hdl.handle.net/2027/hvd.32044009907841	A Note on the Verse Structure of Carew	Sembower, Charles J.	Studies in language and literature in celebration of the seventieth birthday of James Morgan Hart, November 2, 1909. 	1910	New York 	H. Holt and company		456-66	476-486	correct	11	2018-01-23 14:44:12	2021-08-05 09:54:09	Excerpt	hvd.32044009907841		
https://hdl.handle.net/2027/hvd.32044021008149	Note on the Versification and Metre of Dunbar	McNeill, G. P.	The poems of William Dunbar,	1893	Edinburgh	Society by W. Blackwood and sons	no. 2	clxii-cxciii	180-201	170-201	22	2018-01-23 14:43:43	2023-04-25 14:26:48	Excerpt	hvd.32044021008149		
https://hdl.handle.net/2027/njp.32101076201183	A Note on Whitman's Prosody	Erskine, John	Studies in philology.	1923	Chapel Hill, N.C.	University of North Carolina Press	vol. 20	336-44	348-356	correct	9	2021-01-20 11:59:26	2021-08-05 09:52:17	Article	njp.32101076201183		
https://hdl.handle.net/2027/njp.32101076457744	Notes on Alliteration in Spencer	Bolwell, Robert	The Journal of English and Germanic philology.	1916	Evanston, Ill.	Journal Pub. Co.	vol. 15 (1916)	421-22	415-416	correct	2	2018-01-23 14:55:52	2021-08-05 09:51:50	Article	njp.32101076457744		
https://babel.hathitrust.org/cgi/pt?id=mdp.39015060430082&seq=299	Notes on the Occurrence of the Sonnet and Blank Verse	McCutcheon, R. P.	MLN	1925	Baltimore	The Johns Hopkins Press	40	513-14	535-536	correct	2	2022-01-25 14:57:19	2022-01-25 15:00:28	Article	mdp.39015060430082		
https://hdl.handle.net/2027/uc1.b3385513	Notes on the Technique of Meredith's Poetry	Locock, C. D.	Englische Studien.	1913	New York	Johnson Reprint Corp.	v.46 (1912-13)	86-97	100-111	correct	12	2018-01-23 15:10:25	2021-08-05 09:52:10	Article	uc1.b3385513		
https://hdl.handle.net/2027/mdp.39015053252139	A Note Upon Waller's Distich	Beeching, Henry Charles	An English miscellany; presented to Dr. Furnivall in honour of his seventy-fifth birthday.	1901	Oxford	Clarendon press.		4-9	34-39	correct	6	2018-01-23 14:48:54	2021-08-05 09:54:18	Excerpt	mdp.39015053252139		
https://hdl.handle.net/2027/inu.30000092253925	An Objective Study of Syllabic Quantity in English Verse: Blank Verse	Snell, Ada, L. F.	Publications of the Modern Language Association of America	1918	Baltimore	The Association	v.33 1918	396-408	406-418	correct	13	2018-01-23 14:44:56	2021-08-05 09:51:37	Article	inu.30000092253925		
https://hdl.handle.net/2027/pst.000008820648	Observations on Rhythmic Action	Scripture, Edward Wheeler	Studies from the Yale psychological laboratory 	1899	New Haven, Conn.	Yale university	v.7	102-8	110-116	correct	7	2018-01-23 15:09:36	2021-08-05 09:54:28	Excerpt	pst.000008820648		
https://hdl.handle.net/2027/mdp.39015008570205	Observations on the Correspondence between Poetry and Music	Webb, Daniel	Miscellanies, 	1802	London	J. Nicols and son		159-224	183-248	correct	66	2018-01-23 14:53:39	2021-08-05 09:54:17	Excerpt	mdp.39015008570205		
https://hdl.handle.net/2027/coo.31924075116701	Observations on the Language of Chaucer	Child, Francis J.	Memoirs.	1862	Boston		n.s.:v.8	445-502	477-534	correct	58	2018-01-23 14:32:33	2021-08-05 09:51:19	Article	coo.31924075116701		
https://hdl.handle.net/2027/nyp.33433089908747	An Obsolete Elizabethan Mode of Rhyming	Dodge, R. E. Neil	Shakespeare studies, 	1916	Madison	The University		174-200	178-204	correct	27	2018-01-23 15:00:13	2021-08-05 09:54:28	Excerpt	nyp.33433089908747		
https://hdl.handle.net/2027/hvd.32044086791217	Of English Metres	Sayers, F. (Frank), 1763-1817	Poetical works. To which have been prefixed the connected disquisitions on the rise and progress of English poetry, and on English metres, and some biographic particulars of the author,	1830	L.			15-20	127-132	correct	6	2018-01-23 14:42:46	2021-08-05 09:54:14	Excerpt	hvd.32044086791217		
https://hdl.handle.net/2027/njp.32101072577347	Of [Persian] Versification	Jones, Sir William 	The works of Sir William Jones : with the life of the author	1807	London 	J. Stockdale and J. Walker	v.5-6	300-19	320-339	correct	20	2018-01-23 14:57:26	2021-08-05 09:54:23	Excerpt	njp.32101072577347		
https://hdl.handle.net/2027/njp.32101071985772	Of Prosody, or the Musical Element in Speech	Earle, John.	The philology of the English tongue, 	1871	Oxford	Clarendon press		611-663	631-683	correct	53	2018-01-23 14:57:32	2023-03-02 13:49:56	Excerpt	njp.32101071985772		
https://hdl.handle.net/2027/mdp.39015056480562	Of Prosody, or the Musical Element in Speech	Earle, John.	The philology of the English tongue, 	1887	Oxford	The Clarendon Press		595-648	617-670	619-672	54	2018-01-23 14:48:36	2023-03-02 13:49:56	Excerpt	mdp.39015056480562		
https://hdl.handle.net/2027/umn.31951002792969k	Of Rhyme in English Verse.	Taboureux, Etienne	Revue de l'enseignement des langues vivantes.	1899	Paris		annee 15 (1898/99)	169-76, 215-22	177-184, 223-230	175-192, 221-228	16	2018-01-23 15:15:26	2021-08-05 09:52:13	Article	umn.31951002792969k		
https://hdl.handle.net/2027/nyp.33433087345637	Of the Affinity Between Certain English and Italian Verses	Smith, Adam	Essays on philosophical subjects : to which is prefixed an Account of the life and writings of the author	1795	London 	T. Cadell, jun. and W. Davies		185-94	285-294	correct	10	2018-01-23 15:00:17	2021-08-05 09:54:28	Excerpt	nyp.33433087345637		
https://hdl.handle.net/2027/mdp.39015022469087	Of Versification	Pemberton, Henry.	Observations on poetry, especially the epic; 	1738	London			106-35	118-147	correct	30	2018-01-23 14:52:12	2021-08-05 09:54:18	Excerpt	mdp.39015022469087		
https://hdl.handle.net/2027/inu.30000084048762	Of Versification	Vernon, Edward Johnston, 1814?-1848	A guide to the Anglo-Saxon tongue: a grammar after Erasmus Rask, extracts in prose and verse, with notes, etc., for the use of learners, and an appendix,	1850	London	J. R. Smith		135-179	153-199	155-199	47	2018-01-23 14:44:59	2021-08-05 09:54:16	Excerpt	inu.30000084048762		
https://hdl.handle.net/2027/njp.32101023869397	The Old and the New in Metrics.	Husband, R	The Classical journal.	1914	Gainesville, Fla., etc.	Classical Association of the Middle West and South, etc.]	vol.9 (1913-14)	212-21	220-229	correct	10	2018-01-23 14:59:17	2021-08-05 09:52:02	Article	njp.32101023869397		
https://hdl.handle.net/2027/mdp.39015008095047	Old Ballad Burthens	McGill, Josephine.	The Musical quarterly.	1918	New York [etc.]	G. Schirmer.	v.4 1918	293-306	367-380	correct	14	2018-01-23 14:53:47	2021-08-05 09:51:46	Article	mdp.39015008095047		
https://hdl.handle.net/2027/njp.32101077260600	The Old Books in War-Time	Harrison, Frederic.	The English review.	1915	London	s.n.	vol.19 (1914/15)	389-404	307-322	correct	16	2018-01-23 14:55:30	2021-08-05 09:51:47	Article	njp.32101077260600		
https://hdl.handle.net/2027/njp.32101077260618	The Old Books in War-Time	Harrison, Frederic.	The English review.	1915	London	s.n.	vol.20 (1915)	13-24	27-38	correct	12	2018-01-23 14:55:29	2021-08-05 09:51:47	Article	njp.32101077260618		
https://hdl.handle.net/2027/nyp.33433074380704	The Old English Alliterative Line.	Heath, H. Frank.	Transactions of the Philological Society	1894	Oxford [etc.]	Society by B. Blackwell	1891-1894	375-95	385-405	387-407	21	2018-01-23 15:06:13	2021-08-05 09:52:07	Article	nyp.33433074380704		
https://hdl.handle.net/2027/inu.30000104007657	Old English Notes	Sedgefield, Walter J.	The Modern language review.	1923	London	Modern Humanities Research Association	v.18	471-72	485-486	correct	2	2021-01-20 11:59:24	2021-08-05 09:52:16	Article	inu.30000104007657		
https://hdl.handle.net/2027/njp.32101076457702	The Old English Rhymed Poem	Mackie, W. S.	The Journal of English and Germanic philology.	1922	Evanston, Ill.	Journal Pub. Co.	vol. 21 (1922)	507-19	515-527	correct	13	2018-01-23 14:55:53	2021-08-05 09:51:50	Article	njp.32101076457702		
https://hdl.handle.net/2027/mdp.39015043800013	The Old French Diphthong EI (EY) and Middle English Metrics	Emerson, Oliver F.	Romanic review	1917	New York	Dept. of French and Romance Philology of Columbia University [etc.]	v.8 1917	68-76	96-112	98-114	17	2018-01-23 14:49:37	2021-08-05 09:51:43	Article	mdp.39015043800013		
https://hdl.handle.net/2027/nyp.33433004518415	On a Metrical Latin Inscription copied by Mr. Blakesley	Munro, H[ugh] A. J	Transactions of the Cambridge Philosophical Society.	1864	Cambridge	University Press	v. 10 (1864)	374-408	392-426	correct	35	2018-01-23 15:09:20	2021-08-05 09:52:07	Article	nyp.33433004518415		
https://hdl.handle.net/2027/hvd.32044038399135	On Ancient Greek Rhythm and Metre	Hadley, James	Essays philological and critical : selected from the papers	1873	New York	Holt & Williams		81-109	105-133	95-123	29	2018-01-23 14:43:32	2023-04-25 14:25:36	Excerpt	hvd.32044038399135		
https://hdl.handle.net/2027/njp.32101077288247	On Attic Prose Rhythm	Blass, F. 	Hermathena.	1907	Dublin	University of Dublin	vol.14	18-34	34-50	correct	17	2018-01-23 14:55:24	2021-08-05 09:51:46	Article	njp.32101077288247		
https://hdl.handle.net/2027/njp.32101076199130	On Certain Euphonic Embellishments in the Verse of Propertius	Foster, B. O	Transactions and proceedings of the American Philological Association.	1909	[Cleveland]	Association by the Press of Case Western Reserve University	vol.40 (1909)	31-62	39-70	correct	32	2018-01-23 14:56:11	2021-08-05 09:51:55	Article	njp.32101076199130		
https://hdl.handle.net/2027/njp.32101076530979	On Dramatic Poetry	Belsham, William.	Essays philosophical and moral, historical and literary. 	1799	London	G.G. and J. Robinson	v.2	545-560	557-572	553-568	16	2021-08-05 09:54:24	2021-08-05 09:54:24	Excerpt	njp.32101076530979		
https://hdl.handle.net/2027/uc1.c2608792	On English Hexameter Verse	Carpenter, Edward.	The Cambridge Review	1900	Cambridge		v. 21 1899-1900	219-21, 235-36	297-299, 317-318	correct	5	2018-01-23 15:09:45	2021-08-05 09:52:08	Article	uc1.c2608792		
https://hdl.handle.net/2027/njp.32101076530979	On Epic Poetry	Belsham, William.	Essays philosophical and moral, historical and literary. 	1799	London	G.G. and J. Robinson	v.2	514-544	526-556	522-552	31	2021-08-05 09:54:24	2021-08-05 09:54:24	Excerpt	njp.32101076530979		
https://hdl.handle.net/2027/nyp.33433074380662	On Greek and English Versification	Malden, Henry.	Proceedings of the Philological Society].	1848	London	George Bell	v. 3 (1846/1847-1847/1848)	95-110	107-122	correct	16	2018-01-23 15:06:15	2021-08-05 09:52:07	Article	nyp.33433074380662		
https://hdl.handle.net/2027/hvd.32044011856838	On Metrical Tests as Applied to Dramatic Poetry.	Fleay, F[rederick] G[ard].	Transactions.	1874	London	New Shakespeare Society	v.1-2 (1874)	1-84	47-130	correct	84	2018-01-23 14:44:02	2021-08-05 09:51:33	Article	hvd.32044011856838		
https://hdl.handle.net/2027/uc1.b3919785	On Metrical Time, Or, the Rhythm of Verse, Ancient and Modern	Barham, Thomas Foster	Transactions of the Philological Society	1861	Oxford [etc.]	Society by B. Blackwell	1860/61	45-62	55-72	correct	18	2018-01-23 15:09:54	2021-08-05 09:52:09	Article	uc1.b3919785		
https://hdl.handle.net/2027/wu.89001946482	On Metrical Translation	Calverley, C. S.	Literary remains of Charles Stuart Calverley : 	1885	London 	G. Bell		172-85	192-205	correct	14	2018-01-23 15:18:37	2023-03-02 13:49:51	Excerpt	wu.89001946482		
https://hdl.handle.net/2027/uc1.b3311895	On Metrical Translation	Calverley, C. S.	Literary remains of Charles Stuart Calverley 	1892	London	Bell		172-85	196-209	correct	14	2018-01-23 15:10:34	2023-03-02 13:49:51	Excerpt	uc1.b3311895		
